<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
US1.AAPL;D;150529;000000;131.2300000;131.4500000;129.9000000;130.3200000;38.054.017
US1.AAPL;D;150601;000000;131.3600000;131.4600000;130.0500000;130.5300000;27.501.844
US1.AAPL;D;150602;000000;129.8600000;130.6550000;129.3200000;129.9600000;30.310.302
US1.AAPL;D;150603;000000;130.6600000;130.9400000;129.9000000;130.1600000;27.753.987
US1.AAPL;D;150604;000000;129.6400000;130.5800000;128.9100000;129.4600000;34.199.168
US1.AAPL;D;150605;000000;129.5000000;129.6900000;128.3600000;128.6500000;31.211.413
US1.AAPL;D;150608;000000;128.8700000;129.2100000;126.8300000;127.7600000;46.902.065
US1.AAPL;D;150609;000000;126.6800000;128.0800000;125.6200000;127.4100000;49.694.430
US1.AAPL;D;150610;000000;127.9300000;129.3400000;127.8500000;128.8700000;34.255.151
US1.AAPL;D;150611;000000;129.1800000;130.1800000;128.4750000;128.6000000;28.886.268
US1.AAPL;D;150612;000000;128.1600000;128.3300000;127.1100000;127.1600000;30.699.470
US1.AAPL;D;150615;000000;126.1100000;127.2400000;125.7100000;126.9300000;32.717.551
US1.AAPL;D;150616;000000;127.0300000;127.8500000;126.3700000;127.5900000;27.162.565
US1.AAPL;D;150617;000000;127.7200000;127.8800000;126.7400000;127.2900000;27.837.728
US1.AAPL;D;150618;000000;127.2700000;128.3100000;127.2200000;127.8400000;31.781.250
US1.AAPL;D;150619;000000;127.7300000;127.8200000;126.4000000;126.4200000;37.725.368
US1.AAPL;D;150622;000000;127.4900000;128.0600000;127.0800000;127.6100000;26.787.241
US1.AAPL;D;150623;000000;127.4300000;127.6100000;126.8792000;127.0200000;24.695.216
US1.AAPL;D;150624;000000;127.2100000;129.8000000;127.1200000;128.1600000;50.309.748
US1.AAPL;D;150625;000000;128.8500000;129.2000000;127.5000000;127.5100000;26.472.943
US1.AAPL;D;150626;000000;127.6700000;127.9900000;126.5100000;126.7800000;29.378.701
US1.AAPL;D;150629;000000;125.4600000;126.4700000;124.4800000;124.5800000;40.771.572
US1.AAPL;D;150630;000000;125.5700000;126.1200000;124.8600000;125.4200000;37.463.829
US1.AAPL;D;150701;000000;126.9100000;126.9400000;125.9900000;126.5800000;25.748.483
US1.AAPL;D;150702;000000;126.4300000;126.6900000;125.7700000;126.4000000;23.835.545
US1.AAPL;D;150706;000000;124.9400000;126.2300000;124.8500000;125.9900000;24.554.704
US1.AAPL;D;150707;000000;125.9400000;126.1500000;123.7700000;125.6900000;39.987.422
US1.AAPL;D;150708;000000;124.5300000;124.6400000;122.5400000;122.5900000;55.069.760
US1.AAPL;D;150709;000000;123.8500000;124.0600000;119.2200000;120.0300000;71.349.821
US1.AAPL;D;150710;000000;121.9400000;123.8500000;121.2100000;123.2600000;53.856.509
US1.AAPL;D;150713;000000;124.9000000;125.7550000;124.3200000;125.6500000;29.228.968
US1.AAPL;D;150714;000000;126.0400000;126.3700000;125.0400000;125.6100000;27.268.567
US1.AAPL;D;150715;000000;125.7200000;127.1500000;125.5800000;126.8300000;29.098.229
US1.AAPL;D;150716;000000;127.7200000;128.5700000;127.3500000;128.5000000;30.856.417
US1.AAPL;D;150717;000000;129.0800000;129.6200000;128.3100000;129.6200000;38.345.335
US1.AAPL;D;150720;000000;131.1200000;132.9700000;130.7000000;132.0700000;48.163.457
US1.AAPL;D;150721;000000;132.8500000;132.9200000;130.3200000;130.6700000;49.490.004
US1.AAPL;D;150722;000000;122.0200000;125.5000000;121.9900000;125.2200000;96.567.305
US1.AAPL;D;150723;000000;126.2000000;127.0900000;125.0600000;125.1600000;43.757.238
US1.AAPL;D;150724;000000;125.3400000;125.7400000;123.9000000;124.5000000;36.619.021
US1.AAPL;D;150727;000000;123.0900000;123.6100000;122.1200000;122.9000000;36.954.251
US1.AAPL;D;150728;000000;123.3200000;123.9100000;122.5500000;123.3900000;28.570.067
US1.AAPL;D;150729;000000;123.1500000;123.5000000;122.2700000;122.9800000;29.151.460
US1.AAPL;D;150730;000000;122.2800000;122.5699000;121.7100000;122.3700000;28.322.673
US1.AAPL;D;150731;000000;122.6000000;122.6425000;120.9100000;121.4600000;35.654.023
US1.AAPL;D;150803;000000;121.5000000;122.5700000;117.5200000;118.4500000;63.302.248
US1.AAPL;D;150804;000000;117.1800000;117.7000000;113.2500000;114.6300000;109.172.302
US1.AAPL;D;150805;000000;112.9700000;117.4400000;112.1000000;115.3900000;89.734.198
US1.AAPL;D;150806;000000;115.9700000;116.5000000;114.1150000;115.1400000;47.041.153
US1.AAPL;D;150807;000000;114.5700000;116.2500000;114.5000000;115.5400000;34.461.818
US1.AAPL;D;150810;000000;116.5300000;119.9900000;116.5300000;119.7200000;48.978.027
US1.AAPL;D;150811;000000;117.9700000;118.1800000;113.3300000;113.5500000;87.651.994
US1.AAPL;D;150812;000000;112.5400000;115.4200000;109.6300000;115.2600000;91.729.103
US1.AAPL;D;150813;000000;116.0400000;116.4000000;114.5400000;115.1700000;43.747.902
US1.AAPL;D;150814;000000;114.3200000;116.3100000;114.0100000;115.9600000;38.654.095
US1.AAPL;D;150817;000000;116.0400000;117.6500000;115.5000000;117.1700000;37.270.383
US1.AAPL;D;150818;000000;116.4300000;117.4400000;116.0100000;116.5000000;31.024.755
US1.AAPL;D;150819;000000;116.1000000;116.5200000;114.6800000;115.0200000;42.396.570
US1.AAPL;D;150820;000000;114.0800000;114.3500000;111.6300000;112.6500000;61.362.472
US1.AAPL;D;150821;000000;110.4300000;111.9000000;105.6450000;105.7700000;111.370.920
US1.AAPL;D;150824;000000;94.9000000;108.8000000;92.0000000;103.1299000;136.552.436
US1.AAPL;D;150825;000000;111.1100000;111.1600000;103.5000000;103.7500000;86.736.836
US1.AAPL;D;150826;000000;107.0500000;109.8900000;105.0500000;109.7000000;83.484.085
US1.AAPL;D;150827;000000;112.2300000;113.2400000;110.0200000;112.9200000;73.033.725
US1.AAPL;D;150828;000000;112.1700000;113.3100000;111.5400000;113.2800000;46.650.709
US1.AAPL;D;150831;000000;112.0300000;114.5300000;112.0000000;112.7100000;48.509.515
US1.AAPL;D;150901;000000;110.1800000;111.8800000;107.3600000;107.7300000;66.895.181
US1.AAPL;D;150902;000000;110.3300000;112.3300000;109.1310000;112.3300000;52.140.654
US1.AAPL;D;150903;000000;112.4800000;112.7800000;110.0400000;110.3400000;46.256.514
US1.AAPL;D;150904;000000;108.9700000;110.4500000;108.5100000;109.1700000;42.384.972
US1.AAPL;D;150908;000000;111.6500000;112.5600000;110.3200000;112.3100000;45.676.681
US1.AAPL;D;150909;000000;113.7600000;114.0200000;109.7700000;110.1456000;74.790.029
US1.AAPL;D;150910;000000;110.2700000;113.2825000;109.9000000;112.5900000;55.770.719
US1.AAPL;D;150911;000000;111.7900000;114.2000000;111.7600000;114.2000000;43.861.549
US1.AAPL;D;150914;000000;116.5800000;116.8900000;114.8600000;115.3379000;50.313.610
US1.AAPL;D;150915;000000;115.9300000;116.5300000;114.4200000;116.2700000;38.800.782
US1.AAPL;D;150916;000000;116.2200000;116.5400000;115.4400000;116.4200000;32.972.156
US1.AAPL;D;150917;000000;115.6600000;116.4900000;113.7150000;113.9300000;55.411.341
US1.AAPL;D;150918;000000;111.8400000;114.3000000;111.8400000;113.4899000;55.046.981
US1.AAPL;D;150921;000000;113.6700000;115.3700000;113.6400000;115.2200000;39.981.820
US1.AAPL;D;150922;000000;113.3800000;114.1800000;112.5201000;113.3700000;41.894.057
US1.AAPL;D;150923;000000;113.5700000;114.7200000;113.3000000;114.3400000;31.998.965
US1.AAPL;D;150924;000000;113.2300000;115.5000000;112.3700000;115.0000000;42.164.235
US1.AAPL;D;150925;000000;116.4400000;116.6900000;114.0200000;114.7500000;48.999.357
US1.AAPL;D;150928;000000;113.8500000;114.5700000;112.4500000;112.4600000;43.018.251
US1.AAPL;D;150929;000000;112.8300000;113.5100000;107.8600000;109.0600000;65.533.957
US1.AAPL;D;150930;000000;110.2600000;111.5400000;108.7300000;110.2900000;56.098.661
US1.AAPL;D;151001;000000;109.0800000;109.6200000;107.3100000;109.5700000;56.463.479
US1.AAPL;D;151002;000000;108.0500000;111.0136000;107.5500000;110.2800000;50.985.770
US1.AAPL;D;151005;000000;109.8700000;111.3698000;109.0700000;110.6400000;45.654.820
US1.AAPL;D;151006;000000;110.6300000;111.7400000;109.7650000;111.3300000;43.192.170
US1.AAPL;D;151007;000000;111.7100000;111.7700000;109.4100000;110.7700000;42.274.407
US1.AAPL;D;151008;000000;110.1900000;110.1900000;108.2100000;109.5000000;55.037.223
US1.AAPL;D;151009;000000;110.0000000;112.2800000;109.4900000;112.1200000;46.267.577
US1.AAPL;D;151012;000000;112.7500000;112.7500000;111.4400000;111.5801000;26.714.849
US1.AAPL;D;151013;000000;110.8200000;112.4500000;110.6800000;111.7900000;28.638.102
US1.AAPL;D;151014;000000;111.2900000;111.5200000;109.5600000;110.2100000;39.205.695
US1.AAPL;D;151015;000000;110.9400000;112.1000000;110.4900000;111.8500000;33.298.024
US1.AAPL;D;151016;000000;111.7800000;112.0000000;110.5300000;111.0200000;33.744.274
US1.AAPL;D;151019;000000;110.8000000;111.7500000;110.1100000;111.7300000;25.685.587
US1.AAPL;D;151020;000000;111.3400000;114.1700000;110.8200000;113.8000000;43.767.752
US1.AAPL;D;151021;000000;113.9600000;115.5800000;113.7000000;113.7600000;37.582.082
US1.AAPL;D;151022;000000;114.3300000;115.5000000;114.1000000;115.4900000;36.110.174
US1.AAPL;D;151023;000000;116.7000000;119.2280000;116.3300000;119.0900000;52.023.904
US1.AAPL;D;151026;000000;118.0800000;118.1300000;114.9200000;115.2700000;58.536.633
US1.AAPL;D;151027;000000;115.4000000;116.5400000;113.9900000;114.5800000;51.237.418
US1.AAPL;D;151028;000000;116.9300000;119.3000000;116.0600000;119.3000000;77.382.193
US1.AAPL;D;151029;000000;118.7000000;120.6900000;118.2700000;120.5300000;46.124.024
US1.AAPL;D;151030;000000;120.9900000;121.2200000;119.4500000;119.5050000;41.976.796
US1.AAPL;D;151102;000000;119.8700000;121.3600000;119.6100000;121.1900000;28.153.228
US1.AAPL;D;151103;000000;120.7900000;123.4900000;120.7000000;122.5900000;39.426.526
US1.AAPL;D;151104;000000;123.1300000;123.8200000;121.6200000;122.0100000;38.579.040
US1.AAPL;D;151105;000000;121.8500000;122.6900000;120.1800000;120.9100000;33.374.299
US1.AAPL;D;151106;000000;121.1100000;121.8100000;120.6200000;121.0600000;29.145.062
US1.AAPL;D;151109;000000;120.9600000;121.8100000;120.0500000;120.5800000;26.803.176
US1.AAPL;D;151110;000000;116.9000000;118.0700000;116.0610000;116.7800000;50.956.003
US1.AAPL;D;151111;000000;116.3700000;117.4200000;115.2100000;116.1100000;41.485.937
US1.AAPL;D;151112;000000;116.2900000;116.8200000;115.6500000;115.7400000;28.511.500
US1.AAPL;D;151113;000000;115.2000000;115.5700000;112.2700000;112.3300000;40.051.012
US1.AAPL;D;151116;000000;111.3800000;114.2400000;111.0000000;114.1800000;32.330.494
US1.AAPL;D;151117;000000;114.9200000;115.0500000;113.3200000;113.6700000;24.185.910
US1.AAPL;D;151118;000000;115.7700000;117.4900000;115.5000000;117.2814000;41.104.202
US1.AAPL;D;151119;000000;117.6800000;119.7500000;116.7600000;118.7800000;38.193.350
US1.AAPL;D;151120;000000;119.2000000;119.9200000;118.8500000;119.3000000;29.361.419
US1.AAPL;D;151123;000000;119.2600000;119.7300000;117.3400000;117.7500000;26.422.634
US1.AAPL;D;151124;000000;117.3300000;119.3500000;117.1200000;118.9100000;33.371.763
US1.AAPL;D;151125;000000;119.1600000;119.2300000;117.9200000;118.0200000;18.398.854
US1.AAPL;D;151127;000000;118.1400000;118.4100000;117.6000000;117.7500000;12.023.020
US1.AAPL;D;151130;000000;117.9900000;119.4186000;117.7500000;118.3700000;28.643.854
US1.AAPL;D;151201;000000;118.7500000;118.8100000;116.8600000;117.2900000;29.966.784
US1.AAPL;D;151202;000000;117.0500000;118.1100000;116.0800000;116.3000000;27.559.277
US1.AAPL;D;151203;000000;116.5000000;116.7900000;114.2200000;115.2000000;34.543.730
US1.AAPL;D;151204;000000;115.2900000;119.2500000;115.1100000;119.0000000;48.921.050
US1.AAPL;D;151207;000000;118.9400000;119.8600000;117.8100000;118.2700000;28.136.095
US1.AAPL;D;151208;000000;117.4000000;118.6000000;116.8600000;118.2400000;29.365.490
US1.AAPL;D;151209;000000;117.5100000;117.6900000;115.0800000;115.6300000;39.138.186
US1.AAPL;D;151210;000000;116.0400000;116.9400000;115.5100000;116.1800000;25.350.609
US1.AAPL;D;151211;000000;115.2100000;115.3900000;112.8510000;113.1700000;39.406.898
US1.AAPL;D;151214;000000;112.1800000;112.6800000;109.7900000;112.4700000;55.535.086
US1.AAPL;D;151215;000000;111.9400000;112.8000000;110.3500000;110.4900000;46.134.799
US1.AAPL;D;151216;000000;111.0100000;111.9900000;108.8000000;111.3400000;49.679.747
US1.AAPL;D;151217;000000;112.0200000;112.1700000;108.9900000;108.9999000;39.052.007
US1.AAPL;D;151218;000000;108.9100000;109.5200000;105.8100000;105.8900000;61.680.764
US1.AAPL;D;151221;000000;107.2800000;107.3700000;105.5700000;107.3200000;37.995.099
US1.AAPL;D;151222;000000;107.4000000;107.7200000;106.4510000;107.2100000;27.743.975
US1.AAPL;D;151223;000000;107.2700000;108.8500000;107.2000000;108.6100000;26.142.375
US1.AAPL;D;151224;000000;109.0000000;109.0000000;107.9500000;108.0300000;12.541.222
US1.AAPL;D;151228;000000;107.5900000;107.6900000;106.1807000;106.8200000;22.678.755
US1.AAPL;D;151229;000000;106.9600000;109.4300000;106.8600000;108.7400000;26.690.124
US1.AAPL;D;151230;000000;108.5800000;108.7000000;107.1800000;107.3200000;20.647.676
US1.AAPL;D;151231;000000;107.0100000;107.0300000;104.8200000;105.2299000;34.407.732
US1.AAPL;D;160104;000000;102.6100000;105.3680000;102.0000000;105.3300000;47.843.673
US1.AAPL;D;160105;000000;105.7500000;105.8500000;102.4100000;102.7100000;47.315.688
US1.AAPL;D;160106;000000;100.5600000;102.3700000;99.8700000;100.7000000;60.123.574
US1.AAPL;D;160107;000000;98.6300000;100.1300000;96.4300000;96.5400000;68.088.528
US1.AAPL;D;160108;000000;98.4400000;99.1100000;96.7600000;96.9800000;60.401.841
US1.AAPL;D;160111;000000;98.9700000;99.0600000;97.3400000;98.5300000;42.715.367
US1.AAPL;D;160112;000000;100.5500000;100.6900000;98.8399000;99.9600000;41.815.108
US1.AAPL;D;160113;000000;100.3200000;101.1900000;97.3000000;97.4100000;55.618.668
US1.AAPL;D;160114;000000;97.9600000;100.4800000;95.7400000;99.5100000;54.776.888
US1.AAPL;D;160115;000000;96.2000000;97.7100000;95.3600000;97.0900000;62.629.582
US1.AAPL;D;160119;000000;98.4100000;98.6500000;95.5000000;96.6800000;43.391.455
US1.AAPL;D;160120;000000;95.1000000;98.1897000;93.4200000;96.8100000;62.822.948
US1.AAPL;D;160121;000000;97.0600000;97.8800000;94.9400000;96.2600000;42.935.923
US1.AAPL;D;160122;000000;98.5000000;101.4600000;98.3700000;101.4200000;57.513.534
US1.AAPL;D;160125;000000;101.5200000;101.5300000;99.2100000;99.4660000;41.671.390
US1.AAPL;D;160126;000000;99.9200000;100.8800000;98.0700000;99.9800000;55.383.230
US1.AAPL;D;160127;000000;96.0400000;96.6289000;93.3400000;93.4300000;118.819.252
US1.AAPL;D;160128;000000;93.7900000;94.5200000;92.3900000;94.0800000;49.364.923
US1.AAPL;D;160129;000000;94.5200000;97.2200000;94.3500000;97.1400000;51.177.257
US1.AAPL;D;160201;000000;96.4700000;96.7100000;95.4000000;96.3800000;34.645.787
US1.AAPL;D;160202;000000;95.4200000;96.0400000;94.2800000;94.4800000;31.366.472
US1.AAPL;D;160203;000000;95.0000000;96.8400000;94.0800000;96.3400000;39.062.669
US1.AAPL;D;160204;000000;95.8600000;97.3300000;95.1900000;96.6000000;34.454.179
US1.AAPL;D;160205;000000;96.5200000;96.9200000;93.6900000;94.0100000;39.758.495
US1.AAPL;D;160208;000000;93.1500000;95.7000000;93.0400000;95.0100000;46.801.809
US1.AAPL;D;160209;000000;94.2900000;95.9400000;93.9300000;95.0200000;38.800.366
US1.AAPL;D;160210;000000;95.9200000;96.3500000;94.1000000;94.2700000;37.236.174
US1.AAPL;D;160211;000000;93.7500000;94.7200000;92.5900000;93.6600000;42.743.351
US1.AAPL;D;160212;000000;94.1900000;94.5000000;93.0100000;93.9900000;34.389.720
US1.AAPL;D;160216;000000;94.9600000;96.8500000;94.6100000;96.6200000;41.327.219
US1.AAPL;D;160217;000000;96.6600000;98.2100000;96.1500000;98.1100000;38.119.673
US1.AAPL;D;160218;000000;98.8400000;98.8900000;96.0910000;96.2600000;30.537.221
US1.AAPL;D;160219;000000;96.0000000;96.7599000;95.8000000;96.0300000;28.058.950
US1.AAPL;D;160222;000000;96.3100000;96.9000000;95.9200000;96.8700000;29.952.981
US1.AAPL;D;160223;000000;96.4000000;96.5000000;94.5500000;94.6900000;25.918.655
US1.AAPL;D;160224;000000;93.9800000;96.3800000;93.3200000;96.1000000;31.039.283
US1.AAPL;D;160225;000000;96.0500000;96.7600000;95.2500000;96.7600000;23.190.207
US1.AAPL;D;160226;000000;97.2000000;98.0237000;96.5800000;96.9100000;25.138.912
US1.AAPL;D;160229;000000;96.8500000;98.2300000;96.6500000;96.6501000;25.152.782
US1.AAPL;D;160301;000000;97.6900000;100.7700000;97.4200000;100.5300000;44.528.222
US1.AAPL;D;160302;000000;100.5100000;100.8900000;99.6400000;100.7300000;28.442.927
US1.AAPL;D;160303;000000;100.5700000;101.7099000;100.4500000;101.5000000;30.575.264
US1.AAPL;D;160304;000000;102.3700000;103.7500000;101.3700000;103.0100000;40.282.754
US1.AAPL;D;160307;000000;102.3800000;102.8300000;100.9600000;101.8700000;30.868.459
US1.AAPL;D;160308;000000;100.7800000;101.7600000;100.4000000;101.0400000;26.757.086
US1.AAPL;D;160309;000000;101.3400000;101.5800000;100.2700000;101.1100000;22.632.100
US1.AAPL;D;160310;000000;101.4100000;102.2400000;100.1500000;101.1700000;28.822.945
US1.AAPL;D;160311;000000;102.2300000;102.2800000;101.5000000;102.2500000;22.279.508
US1.AAPL;D;160314;000000;101.9100000;102.9100000;101.7800000;102.5200000;20.440.393
US1.AAPL;D;160315;000000;103.9900000;105.1800000;103.8500000;104.5800000;33.337.135
US1.AAPL;D;160316;000000;104.4900000;106.3100000;104.4900000;105.9700000;32.807.797
US1.AAPL;D;160317;000000;105.5200000;106.4700000;104.9600000;105.8000000;27.830.114
US1.AAPL;D;160318;000000;106.3600000;106.5000000;105.1900000;105.9100000;33.528.774
US1.AAPL;D;160321;000000;105.8400000;107.6500000;105.1401000;105.9100000;30.708.290
US1.AAPL;D;160322;000000;105.2500000;107.2900000;105.2100000;106.7400000;26.581.757
US1.AAPL;D;160323;000000;106.4700000;107.0700000;105.9000000;106.1400000;22.102.933
US1.AAPL;D;160324;000000;105.4700000;106.2500000;104.8900000;105.6600000;21.473.596
US1.AAPL;D;160328;000000;106.0000000;106.1900000;105.0600000;105.1900000;15.790.733
US1.AAPL;D;160329;000000;104.8900000;107.7900000;104.8800000;107.6800000;26.063.234
US1.AAPL;D;160330;000000;108.6500000;110.4200000;108.6000000;109.5900000;38.950.603
US1.AAPL;D;160331;000000;109.7200000;109.9000000;108.8800000;108.9600000;19.861.238
US1.AAPL;D;160401;000000;108.7400000;110.0000000;108.2000000;109.9600000;20.605.279
US1.AAPL;D;160404;000000;110.4400000;112.1900000;110.2700000;111.1299000;31.887.732
US1.AAPL;D;160405;000000;109.6500000;110.7300000;109.4200000;109.8030000;22.557.363
US1.AAPL;D;160406;000000;110.2300000;110.9800000;109.2000000;110.9510000;22.318.181
US1.AAPL;D;160407;000000;109.9500000;110.4200000;108.1210000;108.5400000;25.672.729
US1.AAPL;D;160408;000000;108.9400000;109.7700000;108.1700000;108.6600000;19.882.477
US1.AAPL;D;160411;000000;108.9700000;110.6100000;108.8300000;109.0300000;23.699.940
US1.AAPL;D;160412;000000;109.3700000;110.5000000;108.6600000;110.4400000;23.749.372
US1.AAPL;D;160413;000000;110.7600000;112.3400000;110.7600000;112.0400000;28.496.649
US1.AAPL;D;160414;000000;111.6700000;112.3900000;111.3300000;112.1000000;21.600.083
US1.AAPL;D;160415;000000;112.0200000;112.3000000;109.7300000;109.8140000;38.138.743
US1.AAPL;D;160418;000000;108.9000000;108.9500000;106.9400000;107.4000000;42.244.781
US1.AAPL;D;160419;000000;107.8800000;108.0000000;106.2300000;106.9500000;27.181.657
US1.AAPL;D;160420;000000;106.6400000;108.0900000;106.0600000;107.1300000;24.255.515
US1.AAPL;D;160421;000000;106.9300000;106.9300000;105.5200000;105.9700000;27.406.971
US1.AAPL;D;160422;000000;105.0200000;106.4800000;104.6200000;105.6800000;27.562.017
US1.AAPL;D;160425;000000;104.9100000;105.6500000;104.5100000;105.0800000;23.925.165
US1.AAPL;D;160426;000000;103.8700000;105.3000000;103.8700000;104.3000000;34.927.031
US1.AAPL;D;160427;000000;96.0000000;98.7100000;95.6800000;97.8100000;96.098.465
US1.AAPL;D;160428;000000;97.6100000;97.8800000;94.2500000;94.8200000;73.607.170
US1.AAPL;D;160429;000000;94.0000000;94.7200000;92.5100000;93.7400000;59.189.765
US1.AAPL;D;160502;000000;93.9600000;94.0800000;92.4000000;93.6400000;42.747.840
US1.AAPL;D;160503;000000;94.2000000;95.7400000;93.6800000;95.1800000;49.948.014
US1.AAPL;D;160504;000000;95.1900000;95.9000000;93.8200000;94.1900000;33.623.020
US1.AAPL;D;160505;000000;94.0000000;94.0700000;92.6800000;93.2400000;30.332.575
US1.AAPL;D;160506;000000;93.3600000;93.4500000;91.8500000;92.7200000;38.967.188
US1.AAPL;D;160509;000000;93.0000000;93.7700000;92.5900000;92.7900000;27.211.297
US1.AAPL;D;160510;000000;93.3400000;93.5700000;92.1100000;93.4000000;29.908.898
US1.AAPL;D;160511;000000;93.4600000;93.5700000;92.4600000;92.5100000;24.194.828
US1.AAPL;D;160512;000000;92.7700000;92.7800000;89.4700000;90.3400000;68.769.903
US1.AAPL;D;160513;000000;90.0100000;91.6700000;90.0000000;90.5200000;38.788.550
US1.AAPL;D;160516;000000;92.4500000;94.3900000;91.6500000;93.8700000;51.081.265
US1.AAPL;D;160517;000000;94.5500000;94.7000000;93.0100000;93.4800000;39.313.129
US1.AAPL;D;160518;000000;94.1600000;95.2100000;93.8900000;94.5700000;36.450.650
US1.AAPL;D;160519;000000;94.6300000;94.6400000;93.5700000;94.2000000;24.660.393
US1.AAPL;D;160520;000000;94.7000000;95.4300000;94.5200000;95.2200000;26.446.796
US1.AAPL;D;160523;000000;95.8700000;97.1900000;95.6700000;96.4200000;30.951.454
US1.AAPL;D;160524;000000;97.2400000;98.0900000;96.8400000;97.9000000;29.007.572
US1.AAPL;D;160525;000000;98.6700000;99.7400000;98.1100000;99.6000000;31.723.201
US1.AAPL;D;160526;000000;99.6800000;100.7300000;98.6400000;100.4200000;33.910.404
US1.AAPL;D;160527;000000;99.4400000;100.4700000;99.2450000;100.3400000;29.591.991
US1.AAPL;D;160531;000000;99.6000000;100.4000000;98.8200000;99.8600000;31.528.299
US1.AAPL;D;160601;000000;99.0200000;99.5400000;98.3300000;98.4500000;25.492.535
US1.AAPL;D;160602;000000;97.5700000;97.8400000;96.6300000;97.7000000;34.606.271
US1.AAPL;D;160603;000000;97.8200000;98.2700000;97.4500000;97.9100000;22.951.529
US1.AAPL;D;160606;000000;97.9900000;101.8900000;97.5500000;98.6300000;20.113.927
US1.AAPL;D;160607;000000;99.2500000;99.8700000;98.9600000;99.0400000;18.758.992
US1.AAPL;D;160608;000000;99.0200000;99.5600000;98.6800000;98.9400000;16.849.093
US1.AAPL;D;160609;000000;98.5000000;99.9900000;98.4600000;99.6600000;22.847.106
US1.AAPL;D;160610;000000;98.5300000;99.3457000;98.4800000;98.8400000;25.700.787
US1.AAPL;D;160613;000000;98.6000000;99.1200000;97.1000000;97.3400000;32.477.923
US1.AAPL;D;160614;000000;97.3500000;98.4750000;96.7500000;97.4600000;27.707.760
US1.AAPL;D;160615;000000;97.8200000;98.4100000;97.0300000;97.1400000;23.877.953
US1.AAPL;D;160616;000000;96.4400000;97.7500000;96.0700000;97.5700000;27.218.312
US1.AAPL;D;160617;000000;96.6200000;96.6500000;95.3000000;95.3200000;41.409.074
US1.AAPL;D;160620;000000;96.0200000;96.5700000;95.0300000;95.1000000;29.687.325
US1.AAPL;D;160621;000000;94.9400000;96.3500000;94.6760000;95.9100000;30.475.772
US1.AAPL;D;160622;000000;96.2500000;96.8900000;95.3500000;95.5600000;24.583.961
US1.AAPL;D;160623;000000;95.9700000;96.2900000;95.2500000;96.0900000;26.654.291
US1.AAPL;D;160624;000000;92.9100000;94.6550000;92.6500000;93.3700000;49.136.728
US1.AAPL;D;160627;000000;93.0500000;93.0600000;91.5000000;92.0400000;38.067.632
US1.AAPL;D;160628;000000;92.8900000;93.6600000;92.1400000;93.5900000;33.625.093
US1.AAPL;D;160629;000000;93.9700000;94.5500000;93.6300000;94.4000000;30.276.338
US1.AAPL;D;160630;000000;94.4500000;95.7700000;94.3000000;95.6100000;27.602.325
US1.AAPL;D;160701;000000;95.4800000;96.4650000;95.3300000;95.9000000;21.674.481
US1.AAPL;D;160705;000000;95.3900000;95.4000000;94.4600000;95.0200000;21.243.995
US1.AAPL;D;160706;000000;94.6000000;95.6600000;94.3700000;95.5300000;27.382.854
US1.AAPL;D;160707;000000;95.7000000;96.5000000;95.6200000;95.9400000;20.464.128
US1.AAPL;D;160708;000000;96.5000000;96.8900000;96.0500000;96.6800000;23.873.178
US1.AAPL;D;160711;000000;96.7600000;97.6500000;96.7300000;96.9800000;19.769.504
US1.AAPL;D;160712;000000;97.1800000;97.7000000;97.1200000;97.4200000;20.360.030
US1.AAPL;D;160713;000000;97.4100000;97.6700000;96.8400000;96.8700000;20.386.426
US1.AAPL;D;160714;000000;97.4000000;98.9900000;97.3200000;98.7900000;34.015.771
US1.AAPL;D;160715;000000;99.0100000;99.3000000;98.5000000;98.7600000;25.470.392
US1.AAPL;D;160718;000000;98.7000000;100.1300000;98.6000000;99.8300000;31.863.006
US1.AAPL;D;160719;000000;99.5600000;100.0000000;99.3400000;99.8700000;19.679.641
US1.AAPL;D;160720;000000;99.9200000;100.4600000;99.7350000;99.9300000;22.352.896
US1.AAPL;D;160721;000000;99.8200000;101.0000000;99.1300000;99.4200000;26.750.026
US1.AAPL;D;160722;000000;99.2600000;99.3000000;98.3100000;98.6600000;23.762.705
US1.AAPL;D;160725;000000;98.2500000;98.8400000;96.9200000;97.3200000;33.783.032
US1.AAPL;D;160726;000000;96.8300000;97.9700000;96.4200000;96.6723000;37.106.463
US1.AAPL;D;160727;000000;104.2800000;104.3500000;102.7500000;102.9700000;74.897.333
US1.AAPL;D;160728;000000;102.8500000;104.4500000;102.8200000;104.3300000;31.989.313
US1.AAPL;D;160729;000000;104.1900000;104.5500000;103.6800000;104.1950000;22.004.496
US1.AAPL;D;160801;000000;104.4200000;106.1500000;104.4100000;106.0600000;32.921.796
US1.AAPL;D;160802;000000;106.0500000;106.0700000;104.0000000;104.4700000;28.914.475
US1.AAPL;D;160803;000000;104.8100000;105.8400000;104.7700000;105.8000000;24.377.944
US1.AAPL;D;160804;000000;105.5700000;106.0000000;105.2800000;105.8900000;21.958.995
US1.AAPL;D;160805;000000;106.2400000;107.6500000;106.1800000;107.4700000;29.027.086
US1.AAPL;D;160808;000000;107.5500000;108.3700000;107.1600000;108.3700000;22.109.952
US1.AAPL;D;160809;000000;108.2200000;108.9400000;108.0100000;108.8200000;22.122.802
